,CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
1804,15779497,603,0.0,1.0,43,5.0,127823.93,1,1,1,19483.35,0
1805,15567399,633,1.0,1.0,43,3.0,144164.29,1,1,1,158646.46,0
1806,15613656,842,0.0,1.0,58,1.0,63492.94,1,1,1,83172.19,0
1807,15734311,661,0.0,0.0,27,3.0,0.0,2,1,1,76889.79,0
1808,15657214,601,0.0,1.0,74,2.0,0.0,2,0,1,51554.58,0
1809,15799350,632,0.0,1.0,41,0.0,106134.46,1,0,1,105570.39,0
1810,15729970,684,1.0,1.0,29,8.0,127269.75,1,0,1,79495.01,0
1811,15725835,785,1.0,0.0,32,3.0,124493.03,2,0,1,52583.79,1
1812,15745543,687,0.0,1.0,39,7.0,0.0,2,1,0,26848.25,0
1813,15727384,705,1.0,0.0,43,10.0,146547.78,1,0,1,10072.55,1
1814,15666916,639,0.0,1.0,43,6.0,99610.92,2,1,0,187296.78,0
1815,15732917,729,1.0,1.0,46,5.0,117837.43,1,1,0,104016.61,1
1816,15612050,556,2.0,0.0,48,8.0,168522.37,1,1,1,151310.16,0
1817,15726267,570,0.0,1.0,32,9.0,117337.54,2,0,1,62810.91,0
1818,15780124,841,0.0,1.0,74,9.0,108131.53,1,0,1,60830.38,0
1819,15742238,705,1.0,1.0,35,4.0,136496.12,2,1,0,116672.02,0
1820,15679024,553,0.0,1.0,32,3.0,116324.53,1,1,0,77304.49,0
1821,15715297,779,1.0,0.0,40,2.0,75470.23,1,1,1,52894.01,0
1822,15633612,696,0.0,1.0,28,4.0,172646.82,1,1,1,116471.43,0
1823,15602929,728,2.0,0.0,37,4.0,0.0,1,0,0,4539.38,0
1824,15696703,691,1.0,1.0,27,3.0,160358.68,2,1,0,142367.72,0
1825,15756668,706,0.0,1.0,30,3.0,98415.37,1,1,1,110520.48,0
1826,15565779,627,1.0,0.0,30,6.0,57809.32,1,1,0,188258.49,0
1827,15795519,716,1.0,0.0,18,3.0,128743.8,1,0,0,197322.13,0
1828,15731890,601,0.0,1.0,41,1.0,123971.16,1,0,1,172814.99,0
1829,15633043,545,2.0,0.0,39,6.0,0.0,1,0,0,38410.74,1
1830,15752953,634,0.0,1.0,45,9.0,0.0,2,0,0,17622.82,0
1831,15603088,451,2.0,0.0,23,9.0,0.0,2,0,1,48021.71,0
1832,15606613,655,0.0,0.0,59,7.0,0.0,1,1,0,88958.49,1
1833,15635939,458,0.0,0.0,39,9.0,0.0,2,1,0,116343.09,0
1834,15666043,520,0.0,1.0,33,4.0,156297.58,2,1,1,166102.61,0
1835,15591357,765,0.0,1.0,51,3.0,123372.3,1,1,1,115429.32,0
1836,15679909,665,2.0,1.0,41,8.0,0.0,2,1,0,132152.32,0
1837,15634262,709,1.0,1.0,34,4.0,148375.19,2,1,1,21521.38,0
1838,15799825,583,0.0,0.0,44,8.0,0.0,2,1,1,27431.62,0
1839,15756875,782,2.0,1.0,34,6.0,147422.44,1,0,1,42143.61,0
1840,15678146,668,2.0,0.0,24,7.0,173962.32,1,0,0,106457.11,1
1841,15710743,621,0.0,1.0,47,0.0,0.0,1,1,1,133831.37,1
1842,15595831,579,1.0,0.0,64,6.0,145215.43,1,1,1,164083.72,0
1843,15709846,840,0.0,0.0,39,1.0,94968.97,1,1,0,84487.62,0
1844,15635459,667,1.0,0.0,27,3.0,106116.5,2,1,0,3674.71,0
1845,15642544,723,0.0,1.0,34,5.0,0.0,2,0,1,12092.03,0
1846,15566494,487,0.0,1.0,45,2.0,0.0,2,1,0,77475.73,0
1847,15733429,520,1.0,1.0,34,8.0,120018.86,2,1,1,343.38,0
1848,15814536,549,0.0,1.0,37,2.0,112541.54,2,0,0,47432.43,0
1849,15771702,567,0.0,0.0,35,5.0,166118.45,2,1,0,127827.18,0
1850,15723008,720,0.0,0.0,45,1.0,102882.4,2,1,1,35633.15,1
1851,15797160,492,0.0,0.0,49,8.0,0.0,1,1,1,182865.09,1
1852,15792222,712,0.0,0.0,37,1.0,106881.5,2,0,0,169386.81,0
1853,15644765,689,1.0,1.0,26,4.0,120727.97,1,0,1,149073.88,0
1854,15610686,850,0.0,1.0,63,8.0,169832.57,1,0,0,184107.26,1
1855,15730868,747,0.0,1.0,41,5.0,0.0,2,1,1,22750.17,0
1856,15705991,469,1.0,1.0,38,9.0,113599.42,1,0,0,11950.29,0
1857,15679550,743,0.0,1.0,32,9.0,0.0,2,1,0,175252.78,0
1858,15787655,707,0.0,1.0,47,3.0,0.0,2,1,0,174303.29,0
1859,15747980,737,2.0,1.0,38,6.0,146282.79,2,1,0,198516.2,0
1860,15710295,445,1.0,0.0,38,6.0,119413.62,2,1,0,175756.36,0
1861,15724443,703,1.0,0.0,29,3.0,122084.63,1,0,1,82824.08,0
1862,15569503,765,0.0,1.0,44,6.0,0.0,2,1,1,159899.97,0
1863,15581840,626,0.0,1.0,33,8.0,0.0,2,1,0,138504.28,0
1864,15772262,545,1.0,1.0,37,9.0,110483.86,1,1,1,127394.67,0
1865,15767794,744,0.0,1.0,31,9.0,120718.28,1,1,1,58961.49,0
1866,15629338,658,2.0,0.0,31,2.0,36566.96,1,1,0,103644.98,1
1867,15790379,629,1.0,1.0,28,8.0,108601.0,1,1,1,119647.7,0
1868,15750684,719,0.0,0.0,42,4.0,0.0,1,1,0,28465.86,1
1869,15697214,686,2.0,0.0,36,5.0,0.0,2,1,1,152979.14,0
1870,15711015,743,0.0,1.0,36,4.0,0.0,2,1,1,190911.02,0
1871,15573309,626,2.0,0.0,48,2.0,0.0,2,1,1,95794.98,0
1872,15805303,661,1.0,1.0,44,1.0,141136.62,1,1,0,189742.78,1
1873,15741385,710,1.0,1.0,45,9.0,108231.37,1,1,1,188574.08,0
1874,15780254,654,0.0,1.0,40,6.0,0.0,1,0,0,183872.88,1
1875,15744843,569,2.0,0.0,34,6.0,144855.34,1,0,0,196555.32,0
1876,15815626,640,0.0,1.0,63,2.0,68432.45,2,1,1,112503.24,1
1877,15784736,562,0.0,1.0,45,6.0,136855.24,1,1,0,46864.0,0
1878,15813412,721,0.0,0.0,55,3.0,44020.89,1,1,0,65864.4,1
1879,15809143,456,1.0,1.0,32,9.0,133060.63,1,1,1,125167.92,0
1880,15617617,811,2.0,1.0,39,7.0,0.0,2,1,1,177519.39,0
1881,15779738,534,0.0,1.0,24,1.0,0.0,1,1,1,169653.32,0
1882,15687477,594,1.0,1.0,28,5.0,185013.02,1,1,0,16481.12,0
1883,15578908,725,2.0,0.0,32,0.0,0.0,2,1,1,138525.19,0
1884,15687658,716,0.0,0.0,52,7.0,65971.61,2,1,0,14608.0,1
1885,15615020,595,1.0,0.0,41,9.0,150463.11,2,0,1,81548.38,0
1886,15608886,679,0.0,0.0,33,1.0,0.0,2,0,0,69608.48,0
1887,15602551,667,2.0,1.0,39,9.0,0.0,2,1,0,68873.8,0
1888,15672945,661,0.0,0.0,37,5.0,136425.18,1,1,0,81102.81,0
1889,15757408,655,2.0,1.0,38,3.0,250898.09,3,0,1,81054.0,1
1890,15806132,555,0.0,1.0,55,4.0,146798.81,1,1,1,74149.77,0
1891,15813022,531,2.0,1.0,70,1.0,0.0,2,0,0,99503.19,0
1892,15673578,611,1.0,0.0,40,7.0,128486.91,2,1,0,10109.47,0
1893,15757916,600,0.0,0.0,38,9.0,0.0,2,1,1,58855.85,0
1894,15689168,531,2.0,1.0,37,1.0,143407.29,2,0,1,84402.46,0
1895,15769216,601,0.0,0.0,43,2.0,0.0,1,1,0,49713.87,1
1896,15593295,548,0.0,1.0,57,6.0,76165.65,1,1,1,133537.53,0
1897,15804814,759,0.0,1.0,40,4.0,0.0,2,1,0,124615.59,0
1898,15778934,678,2.0,0.0,49,8.0,0.0,2,0,1,98090.69,0
1899,15802351,755,1.0,0.0,33,6.0,90560.3,2,1,1,42607.69,0
1900,15630241,594,0.0,1.0,61,3.0,62391.22,1,1,1,192434.11,0
1901,15719561,768,0.0,1.0,42,5.0,0.0,3,0,0,60686.4,0
1902,15615096,492,0.0,0.0,31,7.0,0.0,2,1,1,49463.44,0
1903,15659931,637,1.0,0.0,55,1.0,123378.2,1,1,0,81431.99,1
1904,15714586,646,2.0,0.0,42,3.0,99836.47,1,0,1,22909.56,0
1905,15634949,593,1.0,1.0,74,5.0,161434.36,2,1,1,65532.17,0
1906,15589224,596,2.0,1.0,41,5.0,0.0,2,0,1,141053.85,0
1907,15795990,722,1.0,0.0,48,10.0,138311.76,1,1,1,3472.63,1
1908,15603216,642,0.0,1.0,25,7.0,0.0,2,1,0,102083.78,0
1909,15631201,472,2.0,0.0,28,4.0,0.0,2,1,0,1801.77,0
1910,15686255,738,1.0,1.0,35,6.0,101744.84,1,0,0,85185.44,0
1911,15746594,732,2.0,1.0,33,8.0,0.0,1,1,0,119882.7,0
1912,15718893,404,1.0,0.0,54,4.0,125456.07,1,1,0,83715.66,1
1913,15671609,701,0.0,1.0,44,7.0,0.0,2,1,0,23425.78,0
1914,15652540,683,0.0,1.0,31,2.0,0.0,2,0,1,77326.78,0
1915,15774857,460,0.0,0.0,27,7.0,0.0,2,1,0,156150.08,1
1916,15791836,690,0.0,1.0,29,5.0,0.0,2,1,0,108577.97,0
1917,15732740,765,2.0,0.0,32,9.0,178095.55,1,0,0,47247.56,0
1918,15723320,651,1.0,0.0,25,2.0,109175.14,2,1,0,114566.47,0
1919,15603851,704,0.0,1.0,32,7.0,127785.17,4,0,0,184464.7,1
1920,15777923,544,0.0,0.0,45,6.0,0.0,2,0,1,151401.33,0
1921,15735719,790,0.0,0.0,40,9.0,0.0,2,1,1,70607.1,0
1922,15703482,710,1.0,1.0,34,9.0,134260.36,2,1,0,147074.67,0
1923,15605835,743,0.0,1.0,37,8.0,69143.91,2,0,1,105780.18,0
1924,15664881,702,0.0,1.0,34,4.0,100054.77,1,1,0,109496.45,0
1925,15757568,704,0.0,0.0,45,6.0,0.0,1,1,1,137739.45,0
1926,15599722,609,2.0,0.0,43,6.0,86053.52,2,1,1,113276.46,1
1927,15726354,688,0.0,0.0,32,6.0,123157.95,1,1,0,172531.23,0
1928,15610355,713,0.0,1.0,44,1.0,63438.91,1,1,0,64375.4,0
1929,15704284,736,1.0,1.0,57,9.0,95295.39,1,1,0,28434.44,1
1930,15621893,727,0.0,1.0,18,4.0,133550.67,1,1,1,46941.41,0
1931,15588219,850,0.0,0.0,38,1.0,106871.81,2,1,0,29333.01,0
1932,15765518,643,0.0,0.0,51,2.0,105229.53,1,1,0,34967.75,1
1933,15616931,653,0.0,1.0,41,8.0,102768.42,1,1,0,55663.85,0
1934,15758372,674,0.0,1.0,18,7.0,0.0,2,1,1,55753.12,1
1935,15782591,690,0.0,1.0,35,6.0,112689.95,1,1,0,176962.31,0
1936,15612109,819,0.0,1.0,38,9.0,122334.26,2,1,1,181507.44,0
1937,15613712,634,2.0,1.0,34,1.0,0.0,2,1,0,61995.57,0
1938,15639322,633,2.0,1.0,33,4.0,137847.41,2,1,0,98349.13,0
1939,15594349,850,0.0,1.0,49,5.0,122486.47,1,0,1,59748.19,0
1940,15574167,665,0.0,1.0,33,2.0,101286.11,1,1,1,159840.51,0
1941,15811842,630,2.0,1.0,26,7.0,0.0,2,1,1,6656.64,0
1942,15648794,836,2.0,1.0,57,4.0,101247.06,1,1,0,37141.62,1
1943,15771211,668,0.0,1.0,38,10.0,86977.96,1,0,1,37094.75,0
1944,15588614,753,0.0,1.0,57,7.0,0.0,1,1,0,159475.08,1
1945,15630698,745,0.0,0.0,55,9.0,110123.59,1,0,1,51548.14,1
1946,15721426,606,1.0,1.0,65,10.0,126306.64,3,0,0,7861.68,1
1947,15725997,660,0.0,0.0,35,6.0,100768.77,1,1,0,19199.61,0
1948,15762138,608,0.0,1.0,42,5.0,0.0,2,1,0,178504.29,0
1949,15750649,744,0.0,0.0,44,3.0,0.0,2,1,1,189016.14,0
1950,15685706,731,0.0,0.0,40,7.0,118991.79,1,1,1,156048.64,0
1951,15641835,683,0.0,1.0,72,3.0,140997.26,1,0,1,52876.41,0
1952,15586821,727,0.0,1.0,28,5.0,0.0,2,0,1,19653.08,0
1953,15569678,561,1.0,1.0,32,6.0,166824.59,1,1,0,139451.98,0
1954,15793842,700,0.0,0.0,34,2.0,76322.69,1,1,0,128136.29,0
1955,15667554,605,0.0,1.0,35,6.0,0.0,2,1,1,45206.57,0
1956,15794479,767,2.0,1.0,77,8.0,149083.7,1,1,1,190146.83,0
1957,15585041,511,0.0,1.0,33,7.0,0.0,2,0,1,158313.87,0
1958,15780846,787,0.0,1.0,33,1.0,126588.81,2,0,1,62163.53,0
1959,15621629,773,1.0,1.0,43,8.0,81844.91,2,1,1,35908.46,0
1960,15662151,554,0.0,1.0,40,4.0,0.0,1,0,1,168780.04,0
1961,15747174,526,1.0,1.0,58,9.0,190298.89,2,1,1,191263.76,0
1962,15651585,661,1.0,1.0,35,2.0,117212.18,1,1,1,83052.03,0
1963,15649738,698,0.0,0.0,46,0.0,0.0,2,1,1,125962.02,0
1964,15633108,646,0.0,1.0,26,4.0,139848.17,1,1,0,164696.27,0
1965,15769254,757,1.0,0.0,34,9.0,101861.36,2,0,0,187011.96,0
1966,15637644,667,0.0,0.0,24,4.0,0.0,2,0,1,34335.55,0
1967,15609562,774,2.0,0.0,43,1.0,116360.07,1,1,0,17004.14,0
1968,15787459,745,2.0,1.0,40,3.0,88466.82,1,0,0,116331.42,0
1969,15762902,649,0.0,0.0,42,7.0,0.0,2,0,1,22974.01,0
1970,15738605,634,1.0,0.0,46,5.0,123642.36,1,1,1,49725.16,1
1971,15724889,665,2.0,1.0,38,9.0,0.0,1,0,1,87412.74,0
1972,15689147,652,0.0,0.0,40,1.0,0.0,2,1,0,126554.96,0
1973,15730397,739,2.0,1.0,40,1.0,109681.61,1,1,1,193321.3,0
1974,15762169,556,1.0,1.0,37,9.0,145018.64,2,1,0,90928.02,1
1975,15589320,699,2.0,1.0,34,8.0,0.0,1,1,1,76510.46,0
1976,15798310,480,0.0,1.0,35,2.0,165692.91,1,1,1,197984.58,0
1977,15609998,700,1.0,0.0,59,5.0,137648.41,1,1,0,142977.05,1
1978,15583548,525,2.0,0.0,47,6.0,118560.0,1,1,0,82522.61,1
1979,15761763,845,0.0,1.0,33,8.0,164385.53,1,1,0,150664.97,0
1980,15764409,613,0.0,1.0,37,9.0,108286.5,1,1,1,114153.44,0
1981,15710161,850,0.0,0.0,34,2.0,0.0,2,1,1,171706.66,0
1982,15735246,798,2.0,0.0,58,9.0,0.0,2,0,0,119071.56,1
1983,15791700,773,1.0,1.0,47,2.0,118079.47,4,1,1,143007.49,1
1984,15670753,614,2.0,1.0,35,2.0,127283.78,1,1,1,31302.35,0
1985,15770174,762,0.0,1.0,29,6.0,141389.06,1,1,0,54122.89,0
1986,15641114,701,0.0,1.0,37,8.0,130091.5,1,1,1,120031.29,0
1987,15682435,600,0.0,1.0,35,4.0,143744.77,2,1,0,104076.51,0
1988,15751788,850,2.0,1.0,28,9.0,97408.03,1,1,1,175853.64,0
1989,15672598,613,2.0,1.0,30,9.0,111927.45,1,1,1,175795.87,0
1990,15762803,509,0.0,1.0,31,3.0,0.0,2,1,0,15360.91,0
1991,15812982,509,2.0,1.0,38,2.0,0.0,1,0,0,168460.12,0
1992,15597901,609,0.0,1.0,34,1.0,0.0,1,1,1,181177.9,0
1993,15731507,456,0.0,0.0,33,1.0,188285.68,1,0,0,58363.94,0
1994,15809826,728,0.0,0.0,46,2.0,109705.52,1,1,0,20276.87,1
1995,15764237,663,2.0,1.0,33,9.0,0.0,2,0,0,91514.62,0
1996,15769917,673,1.0,0.0,34,1.0,127122.79,3,0,1,76703.1,0
1997,15641850,717,0.0,1.0,40,0.0,98241.04,1,1,0,110887.14,0
1998,15770974,741,1.0,0.0,37,8.0,170840.08,2,0,0,109843.16,0
1999,15803749,498,1.0,0.0,41,4.0,87541.06,2,1,1,12577.21,1
2000,15684999,850,0.0,0.0,26,4.0,62610.96,2,0,1,179365.1,0
2001,15770225,493,0.0,1.0,36,9.0,0.0,2,1,1,65816.53,0
2002,15627484,686,0.0,0.0,47,5.0,113328.93,1,1,0,124170.9,0
2003,15610337,666,2.0,1.0,35,2.0,104832.49,1,1,0,175015.12,0
2004,15610056,631,1.0,0.0,34,6.0,125227.82,2,0,1,128247.03,0
2005,15806049,714,1.0,0.0,49,5.0,140510.89,1,1,0,141914.94,0
2006,15736069,767,1.0,0.0,35,6.0,132253.22,1,1,0,115566.57,1
2007,15763662,711,1.0,1.0,43,2.0,39043.29,2,1,1,175423.69,0
2008,15615575,722,0.0,1.0,34,8.0,0.0,2,1,1,133447.49,0
2009,15691723,631,2.0,1.0,55,9.0,99685.06,1,1,0,114474.98,0
2010,15774098,701,1.0,1.0,38,3.0,125385.49,2,0,1,52044.66,0
2011,15750808,790,2.0,1.0,46,2.0,131365.37,2,1,1,180290.68,0
2012,15744368,633,2.0,1.0,58,6.0,98308.51,1,1,1,132034.13,0
2013,15610594,644,0.0,0.0,37,8.0,0.0,2,1,0,20968.88,0
2014,15756125,757,2.0,1.0,44,5.0,140856.16,2,1,0,158735.1,0
2015,15623277,696,0.0,0.0,30,8.0,0.0,2,1,1,196134.44,0
2016,15795954,746,0.0,1.0,35,2.0,172274.01,1,1,0,22374.97,0
2017,15671969,649,2.0,1.0,36,8.0,0.0,2,1,0,161668.15,0
2018,15791268,565,2.0,1.0,38,0.0,122447.76,1,0,0,67339.34,0
2019,15633930,648,2.0,0.0,56,6.0,157559.59,2,1,0,140991.23,1
2020,15712849,632,1.0,1.0,41,3.0,126550.7,1,0,0,177644.52,1
2021,15639077,622,0.0,0.0,30,2.0,158584.82,3,1,0,142342.55,1
2022,15808784,835,0.0,1.0,28,2.0,163569.61,2,1,1,154559.28,0
2023,15670345,785,1.0,0.0,33,6.0,127211.45,1,0,0,191961.83,0
2024,15633112,681,1.0,1.0,42,3.0,118199.97,2,1,0,9452.88,1
2025,15714397,621,1.0,0.0,30,2.0,101014.08,2,1,1,165257.31,0
2026,15780038,756,2.0,1.0,38,6.0,119208.85,1,1,0,169763.89,1
2027,15756305,515,0.0,0.0,66,6.0,0.0,2,1,1,160663.11,0
2028,15578799,625,0.0,0.0,58,10.0,53772.73,1,1,1,192072.1,1
2029,15800326,717,2.0,0.0,39,6.0,0.0,2,1,0,93275.61,0
2030,15785485,595,1.0,0.0,41,2.0,138878.81,1,0,1,112269.67,0
2031,15783958,539,2.0,0.0,37,1.0,130922.81,2,0,0,2186.83,0
2032,15727546,762,0.0,1.0,35,9.0,0.0,2,1,1,43075.7,0
2033,15739576,706,2.0,1.0,20,8.0,0.0,2,1,1,12368.11,0
2034,15631333,677,2.0,0.0,25,8.0,130866.19,1,1,0,42410.21,0
2035,15604782,733,1.0,0.0,33,7.0,187257.94,1,0,1,190430.81,0
2036,15589643,684,2.0,0.0,41,7.0,0.0,1,1,1,138394.37,0
2037,15681506,478,2.0,1.0,43,1.0,0.0,2,1,1,197916.43,0
2038,15630551,696,0.0,1.0,33,2.0,163139.27,1,1,1,7035.36,0
2039,15698349,686,2.0,0.0,35,4.0,0.0,2,1,1,159676.55,0
2040,15762216,686,0.0,0.0,41,4.0,129553.76,2,1,0,187599.8,0
2041,15623927,576,0.0,1.0,55,9.0,0.0,2,1,1,94450.97,0
2042,15681402,763,1.0,0.0,61,1.0,66101.89,1,1,1,143981.27,0
2043,15594685,757,0.0,0.0,49,2.0,0.0,2,0,0,164482.92,0
2044,15812945,582,0.0,0.0,29,0.0,0.0,1,1,1,84012.81,0
2045,15734628,623,0.0,0.0,35,5.0,0.0,2,1,0,101192.08,0
2046,15629323,617,1.0,0.0,37,4.0,116471.43,2,1,0,175324.74,1
2047,15666823,425,0.0,1.0,39,4.0,0.0,2,1,0,197226.32,0
2048,15777553,659,0.0,0.0,56,9.0,123785.24,1,1,0,99504.03,1
2049,15613097,605,0.0,0.0,33,4.0,0.0,2,0,1,83700.66,0
2050,15622217,538,0.0,0.0,38,8.0,88758.95,2,0,0,28226.15,1
2051,15703588,665,1.0,1.0,25,5.0,153611.83,2,1,0,35321.65,0
2052,15679299,726,2.0,0.0,27,7.0,123826.07,1,0,1,78970.58,0
2053,15808044,580,0.0,0.0,65,9.0,106804.26,3,1,0,107890.69,1
2054,15579208,550,0.0,0.0,48,6.0,0.0,2,1,1,191870.28,0
2055,15582960,473,0.0,0.0,33,5.0,125827.43,1,0,1,145698.73,0
2056,15590730,745,2.0,1.0,34,9.0,0.0,2,1,0,50046.25,0
2057,15763747,732,0.0,1.0,36,7.0,0.0,2,1,1,60830.24,0
2058,15778320,848,1.0,0.0,40,5.0,148495.64,1,0,0,158853.98,0
2059,15642787,572,0.0,1.0,37,1.0,133043.66,1,0,0,111243.09,0
2060,15766765,664,1.0,1.0,39,7.0,60263.23,1,1,0,170835.32,0
2061,15783615,630,1.0,1.0,50,3.0,129370.91,4,1,1,47775.34,1
2062,15640161,618,1.0,1.0,44,5.0,157955.83,2,0,0,139297.71,0
2063,15619889,556,0.0,1.0,26,4.0,0.0,1,1,0,195167.38,0
2064,15579166,619,0.0,0.0,30,7.0,70729.17,1,1,1,160948.87,0
2065,15674880,658,2.0,1.0,50,2.0,0.0,2,1,0,52137.73,0
2066,15778157,598,2.0,1.0,27,8.0,90721.52,2,1,0,109296.18,0
2067,15779064,677,0.0,1.0,27,2.0,0.0,2,1,1,20092.89,0
2068,15801265,689,2.0,0.0,45,0.0,57784.22,1,1,0,197804.0,1
2069,15589204,591,0.0,1.0,33,9.0,131765.72,1,1,0,118782.06,0
2070,15664543,699,0.0,1.0,40,7.0,0.0,1,0,1,152876.13,1
2071,15582714,749,1.0,1.0,47,9.0,110022.74,1,0,1,135655.29,1
2072,15797595,709,0.0,0.0,40,9.0,131569.63,1,1,1,103970.58,0
2073,15614034,607,1.0,1.0,61,2.0,164523.5,2,1,1,35786.76,0
2074,15763171,650,1.0,0.0,25,2.0,114330.95,1,1,1,25325.07,0
2075,15736656,723,0.0,0.0,49,4.0,0.0,2,0,1,89972.25,0
2076,15635078,714,2.0,1.0,45,0.0,124693.48,1,0,1,187194.15,0
2077,15680141,759,2.0,0.0,35,7.0,147936.42,1,1,1,106785.7,0
2078,15576945,582,0.0,1.0,29,0.0,0.0,1,1,0,142516.35,0
2079,15602034,697,0.0,0.0,34,2.0,126558.92,1,1,0,73334.43,0
2080,15732020,610,1.0,1.0,57,6.0,106938.11,2,0,1,186612.47,0
2081,15611029,488,1.0,0.0,33,4.0,140002.35,1,1,0,123613.81,0
2082,15621210,599,1.0,1.0,46,9.0,123444.72,1,1,1,31368.08,1
2083,15664639,645,0.0,1.0,19,9.0,128514.84,1,0,0,175969.19,0
2084,15644621,597,1.0,0.0,40,9.0,106756.01,2,1,0,151167.94,0
2085,15756056,561,2.0,0.0,28,3.0,0.0,2,1,0,191387.76,0
2086,15700353,662,0.0,0.0,37,6.0,0.0,2,1,0,51229.17,0
2087,15624388,649,1.0,0.0,50,5.0,155393.32,1,1,1,87351.42,1
2088,15648005,672,2.0,1.0,33,2.0,0.0,2,1,1,182738.0,0
2089,15681446,636,1.0,0.0,37,9.0,157098.52,1,1,1,153535.27,0
2090,15775888,593,1.0,0.0,38,5.0,85626.6,1,1,1,125079.65,0
2091,15749019,545,1.0,1.0,45,6.0,93796.42,2,1,1,162321.26,0
2092,15709928,567,2.0,0.0,41,1.0,0.0,2,1,0,3414.72,0
2093,15784676,583,0.0,1.0,51,6.0,125268.03,2,1,0,165082.25,0
2094,15748116,681,0.0,0.0,29,2.0,148143.84,1,1,1,52021.39,0
2095,15612193,762,2.0,1.0,29,10.0,115545.33,2,1,0,148256.43,0
2096,15613713,644,0.0,1.0,30,5.0,44928.88,1,1,1,10771.46,0
2097,15664204,706,2.0,1.0,29,2.0,0.0,2,1,1,18255.51,0
2098,15806332,484,2.0,0.0,39,5.0,0.0,2,1,1,175224.12,0
2099,15614929,508,1.0,1.0,28,0.0,96213.82,2,1,0,147913.56,0
2100,15695492,439,0.0,0.0,29,6.0,156569.43,1,1,0,180598.66,0
2101,15635972,484,2.0,1.0,36,8.0,0.0,2,1,0,186136.48,0
2102,15616380,803,2.0,0.0,37,1.0,0.0,2,0,0,7455.2,0
2103,15581440,724,1.0,0.0,48,6.0,110463.25,2,1,1,80552.11,1
2104,15660688,701,2.0,0.0,35,9.0,0.0,2,0,0,170996.86,0
2105,15806307,537,0.0,1.0,37,3.0,0.0,2,1,1,20603.32,0
2106,15647975,651,1.0,1.0,26,5.0,147037.32,1,0,0,141763.26,0
2107,15595728,523,1.0,1.0,41,0.0,119276.31,1,0,0,122284.38,1
2108,15735388,717,0.0,0.0,25,7.0,108664.85,2,1,0,190011.85,0
2109,15788535,593,2.0,1.0,44,5.0,0.0,1,1,0,128046.98,0
2110,15765902,706,1.0,1.0,38,5.0,163034.82,2,1,1,135662.17,0
2111,15642345,714,1.0,0.0,49,4.0,93059.34,1,1,0,7571.51,1
2112,15641250,794,2.0,1.0,38,9.0,179581.31,1,1,0,23596.24,0
2113,15706163,518,1.0,1.0,46,4.0,113625.93,1,0,0,92727.42,1
2114,15746708,589,1.0,1.0,55,7.0,119961.48,1,1,0,65156.83,1
2115,15775203,824,0.0,1.0,45,3.0,129209.48,1,0,0,60151.77,0
2116,15787907,719,1.0,0.0,42,5.0,137227.04,3,1,0,149097.38,1
2117,15646764,617,1.0,0.0,58,3.0,119024.75,2,1,0,35199.24,1
2118,15678284,651,0.0,1.0,35,7.0,74623.5,3,1,0,129451.29,1
2119,15726791,637,2.0,0.0,45,2.0,157929.45,1,1,1,145134.49,1
2120,15813144,554,0.0,0.0,26,7.0,92606.86,2,1,0,192709.69,0
2121,15669342,731,1.0,1.0,35,2.0,127862.93,2,1,0,139083.7,0
2122,15710366,569,2.0,0.0,42,1.0,0.0,1,1,1,83629.6,1
2123,15614934,625,1.0,0.0,37,4.0,142711.81,1,1,0,35625.41,0
2124,15588701,592,0.0,0.0,38,4.0,0.0,2,1,0,35338.96,0
2125,15665438,669,0.0,1.0,43,1.0,163159.85,1,0,1,15602.8,0
2126,15644896,663,1.0,1.0,32,3.0,108586.86,1,1,1,182355.21,0
2127,15670205,518,1.0,0.0,41,5.0,110624.99,1,1,0,89327.67,0
2128,15635776,686,1.0,0.0,43,5.0,154846.24,2,1,1,151903.6,0
2129,15791053,709,1.0,1.0,45,4.0,122917.71,1,1,1,11.58,1
2130,15644005,571,0.0,0.0,33,9.0,0.0,2,0,1,77519.62,0
2131,15796343,707,0.0,0.0,31,2.0,82787.93,2,0,0,91423.69,0
2132,15751057,701,1.0,1.0,32,5.0,102500.34,1,0,0,106287.77,0
2133,15623430,672,0.0,1.0,34,9.0,0.0,2,1,0,161800.77,0
2134,15682600,620,1.0,1.0,39,9.0,159492.79,1,1,0,80582.34,1
2135,15769312,557,2.0,1.0,48,10.0,0.0,2,1,1,185094.48,0
2136,15708212,648,2.0,0.0,54,7.0,118241.02,1,1,0,172586.89,1
2137,15650258,479,0.0,0.0,35,2.0,113090.4,1,1,0,195649.79,0
2138,15604345,730,0.0,0.0,22,9.0,65763.57,1,1,1,145792.01,0
2139,15578297,737,1.0,0.0,43,1.0,125537.38,1,1,0,138510.01,1
2140,15726186,639,2.0,1.0,29,4.0,133434.57,2,1,0,97983.44,0
2141,15764618,815,2.0,0.0,39,6.0,0.0,1,1,1,85167.88,0
2142,15730738,786,2.0,1.0,31,9.0,0.0,2,1,1,18210.36,0
2143,15606267,622,0.0,0.0,38,4.0,98640.74,1,1,1,110457.99,0
2144,15625904,624,0.0,1.0,26,9.0,74681.9,2,0,0,31231.35,0
2145,15654463,841,0.0,1.0,34,4.0,0.0,2,1,0,141582.66,0
