,CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
5690,15590097,537,2.0,0.0,33,7.0,136082.0,1,1,0,62746.54,0
5691,15689328,705,1.0,1.0,48,9.0,114169.16,1,0,0,173273.2,1
5692,15582154,670,0.0,0.0,45,5.0,47884.92,1,1,1,54340.24,0
5693,15734626,652,2.0,0.0,36,1.0,0.0,2,1,1,19302.78,0
5694,15702806,696,2.0,1.0,24,9.0,0.0,1,0,0,10883.52,0
5695,15620756,747,0.0,1.0,49,6.0,202904.64,1,1,1,17298.72,1
5696,15611331,511,0.0,0.0,46,1.0,0.0,1,1,1,115779.48,1
5697,15576935,743,2.0,1.0,43,2.0,161807.18,2,0,1,93228.86,1
5698,15661275,532,1.0,1.0,52,3.0,110791.97,1,1,0,148704.77,1
5699,15814940,642,2.0,0.0,33,9.0,0.0,2,1,1,150475.14,0
5700,15768471,554,1.0,0.0,54,6.0,108755.0,1,1,0,40914.32,1
5701,15697391,604,2.0,0.0,34,3.0,0.0,2,1,0,38587.7,0
5702,15608338,757,2.0,0.0,55,9.0,117294.12,4,1,0,94187.47,1
5703,15578546,491,1.0,1.0,26,4.0,102251.14,1,1,1,145900.89,0
5704,15656921,850,0.0,1.0,31,4.0,0.0,2,0,0,152298.28,0
5705,15761340,521,0.0,1.0,22,5.0,0.0,2,1,1,99828.45,0
5706,15591135,726,0.0,1.0,37,2.0,132057.92,2,1,0,34743.98,0
5707,15623219,596,0.0,1.0,33,8.0,0.0,1,1,0,121189.3,1
5708,15655229,850,1.0,0.0,35,7.0,114285.2,1,0,1,129660.59,0
5709,15805884,637,0.0,0.0,41,9.0,0.0,2,1,0,145477.36,0
5710,15668289,690,2.0,1.0,32,2.0,76087.98,1,0,1,151822.66,0
5711,15568562,689,0.0,1.0,40,8.0,160272.27,1,1,0,49656.24,0
5712,15773276,633,2.0,1.0,63,4.0,114552.6,1,1,0,73856.28,1
5713,15622801,555,0.0,0.0,27,8.0,102000.17,1,1,1,116757.0,0
5714,15779886,563,2.0,1.0,24,7.0,0.0,2,0,0,16319.56,0
5715,15713673,494,0.0,0.0,33,1.0,137853.0,1,0,1,90273.85,0
5716,15783083,534,0.0,1.0,27,9.0,0.0,2,1,0,161344.13,0
5717,15742824,696,1.0,1.0,42,7.0,162318.61,1,1,0,121061.89,0
5718,15621550,535,2.0,0.0,50,1.0,140292.58,3,0,0,69531.22,1
5719,15799480,600,0.0,1.0,34,0.0,0.0,2,0,1,3756.23,0
5720,15625247,807,0.0,0.0,34,1.0,0.0,1,0,0,114448.13,0
5721,15755241,714,0.0,0.0,52,2.0,0.0,1,0,1,144045.08,1
5722,15575679,590,0.0,1.0,24,7.0,126431.54,1,1,0,58781.11,0
5723,15668235,614,0.0,0.0,41,3.0,123475.04,1,1,1,179227.52,0
5724,15683183,766,1.0,0.0,45,6.0,97652.96,1,1,0,127332.33,0
5725,15684592,557,2.0,1.0,42,4.0,0.0,2,0,1,86642.38,0
5726,15591169,788,1.0,0.0,49,4.0,137455.99,1,1,0,184178.29,1
5727,15653455,648,0.0,0.0,38,2.0,0.0,2,0,1,9551.49,0
5728,15732563,726,1.0,0.0,33,7.0,99046.31,2,1,1,56053.06,0
5729,15656471,773,0.0,1.0,33,9.0,0.0,2,1,1,1118.31,0
5730,15598510,583,1.0,1.0,27,4.0,105907.42,2,1,1,195732.04,0
5731,15766427,565,1.0,1.0,52,5.0,97720.35,2,1,0,175070.94,1
5732,15785342,705,0.0,1.0,25,9.0,0.0,2,0,1,112331.19,0
5733,15798429,741,0.0,1.0,29,8.0,0.0,2,1,1,115994.52,0
5734,15648136,658,1.0,0.0,28,9.0,152812.58,1,1,0,166682.57,0
5735,15812482,575,0.0,1.0,27,3.0,139301.68,1,1,0,99843.98,0
5736,15790810,844,0.0,0.0,41,10.0,76319.64,1,1,1,141175.18,1
5737,15687421,559,2.0,1.0,67,9.0,125919.35,1,1,0,175910.95,1
5738,15765643,725,0.0,1.0,37,6.0,124348.38,2,0,1,176984.34,0
5739,15654878,450,0.0,1.0,29,7.0,117199.8,1,1,1,43480.63,0
5740,15686835,738,1.0,0.0,57,9.0,148384.64,1,0,0,155047.11,1
5741,15768340,642,1.0,0.0,19,3.0,113905.48,1,1,1,176137.2,0
5742,15673599,618,2.0,1.0,32,5.0,133476.09,1,0,1,154843.4,0
5743,15689096,590,0.0,1.0,47,0.0,117879.32,1,1,1,8214.46,0
5744,15684294,735,0.0,1.0,50,2.0,0.0,2,0,1,147075.69,0
5745,15615828,550,0.0,1.0,34,8.0,122359.5,1,0,0,116495.55,0
5746,15746012,729,2.0,0.0,28,0.0,0.0,2,1,1,31165.06,1
5747,15615797,743,1.0,1.0,59,5.0,108585.35,1,1,1,192127.22,1
5748,15788494,555,0.0,1.0,31,8.0,145875.74,1,1,0,137491.23,0
5749,15629545,790,2.0,0.0,41,7.0,109508.68,1,0,0,86776.38,0
5750,15661198,727,1.0,1.0,34,2.0,146407.11,1,1,1,72073.72,0
5751,15715117,744,0.0,0.0,39,6.0,0.0,1,0,0,10662.58,0
5752,15701074,629,1.0,1.0,35,8.0,112330.83,1,1,1,91001.02,0
5753,15793046,619,0.0,0.0,35,4.0,90413.12,1,1,1,20555.21,0
5754,15623744,634,0.0,1.0,34,8.0,105302.66,1,1,1,123164.97,0
5755,15611329,608,2.0,0.0,35,6.0,0.0,2,1,1,143463.28,0
5756,15740428,507,0.0,0.0,35,1.0,0.0,2,0,0,92131.54,0
5757,15781534,536,1.0,0.0,35,4.0,121520.36,1,0,0,77178.42,0
5758,15618243,730,2.0,0.0,43,1.0,103960.38,1,1,1,193650.16,0
5759,15784161,583,1.0,1.0,39,8.0,102945.01,1,0,0,52861.89,0
5760,15700325,644,0.0,0.0,24,8.0,92760.55,1,1,0,35896.75,0
5761,15659064,790,2.0,1.0,37,8.0,0.0,2,1,1,149418.41,0
5762,15658364,807,1.0,0.0,40,1.0,134590.21,1,1,1,46253.65,0
5763,15704340,581,0.0,0.0,37,10.0,104255.03,1,1,0,86609.37,0
5764,15793455,627,2.0,0.0,55,6.0,0.0,1,0,0,91943.94,1
5765,15579777,850,0.0,1.0,41,3.0,0.0,2,1,0,128892.36,0
5766,15632345,754,0.0,0.0,35,4.0,0.0,2,1,0,44830.71,0
5767,15814468,551,1.0,1.0,50,1.0,121399.98,1,0,1,84508.44,1
5768,15754820,637,1.0,1.0,35,8.0,147127.81,2,1,1,84760.7,0
5769,15707505,699,2.0,1.0,31,8.0,125927.51,2,1,0,147661.47,0
5770,15699507,542,0.0,0.0,25,7.0,0.0,2,0,1,82393.08,0
5771,15799600,640,1.0,1.0,48,1.0,111599.32,1,0,1,135995.58,0
5772,15794472,553,0.0,0.0,27,3.0,0.0,2,0,0,159800.16,0
5773,15646632,741,0.0,1.0,38,9.0,0.0,2,1,0,14379.01,0
5774,15676353,598,0.0,1.0,35,8.0,114212.6,1,1,1,74322.85,0
5775,15566312,660,2.0,0.0,42,5.0,0.0,3,1,1,189016.24,1
5776,15570414,618,2.0,1.0,41,4.0,115251.64,1,0,0,136435.75,0
5777,15776743,647,0.0,1.0,43,9.0,0.0,2,1,1,78488.39,0
5778,15674637,491,0.0,0.0,68,3.0,107571.61,1,0,1,113695.99,0
5779,15730418,652,0.0,0.0,32,2.0,0.0,2,1,0,54628.11,0
5780,15739972,650,1.0,0.0,45,9.0,152367.21,3,1,0,150835.21,1
5781,15661591,413,1.0,1.0,39,1.0,130969.77,2,1,1,158891.79,0
5782,15675585,416,1.0,0.0,25,0.0,97738.97,2,1,1,160523.33,0
5783,15814750,629,2.0,1.0,34,8.0,0.0,2,1,1,180595.02,0
5784,15593454,678,2.0,0.0,40,4.0,113794.22,1,1,0,16618.76,0
5785,15663421,527,2.0,1.0,28,6.0,128396.33,2,1,0,79919.97,0
5786,15576196,743,2.0,0.0,48,5.0,118207.69,2,0,0,186489.14,1
5787,15677324,683,1.0,1.0,73,9.0,124730.26,1,1,1,51999.5,0
5788,15568742,536,0.0,0.0,41,9.0,0.0,1,1,0,121299.14,0
5789,15693764,663,2.0,1.0,52,0.0,136298.65,1,1,0,144593.3,1
5790,15714260,646,0.0,0.0,38,2.0,0.0,2,0,0,178752.73,0
5791,15656627,602,0.0,1.0,34,5.0,0.0,2,1,1,77414.45,0
5792,15791111,635,0.0,0.0,47,2.0,125724.95,2,1,0,63236.97,0
5793,15638269,597,0.0,1.0,67,2.0,0.0,2,0,1,108645.85,0
5794,15807473,503,0.0,1.0,38,1.0,0.0,2,1,1,95153.24,0
5795,15708534,524,2.0,0.0,64,5.0,0.0,1,1,0,136079.64,1
5796,15640686,700,0.0,1.0,46,5.0,95872.86,1,1,0,98273.01,1
5797,15588904,692,0.0,1.0,33,9.0,0.0,1,1,0,113505.93,1
5798,15768763,562,0.0,1.0,37,2.0,0.0,1,0,1,52525.15,1
5799,15770543,679,0.0,1.0,37,7.0,74260.03,1,1,0,194617.98,0
5800,15642162,603,1.0,1.0,35,1.0,123407.69,1,1,0,152541.89,1
5801,15714046,720,2.0,1.0,33,3.0,123783.91,2,1,1,142903.44,0
5802,15575060,797,0.0,1.0,24,5.0,0.0,2,1,0,182257.61,0
5803,15812040,594,0.0,1.0,36,6.0,153880.15,1,0,0,135431.72,0
5804,15812073,529,0.0,0.0,31,7.0,0.0,2,1,1,175697.87,0
5805,15706810,606,1.0,0.0,32,1.0,106301.85,2,0,1,59061.25,0
5806,15584090,621,2.0,0.0,40,7.0,0.0,2,0,1,131283.6,1
5807,15810807,513,0.0,0.0,43,9.0,0.0,2,1,0,152499.8,0
5808,15582033,753,1.0,1.0,44,3.0,138076.47,1,1,0,15523.09,1
5809,15588406,574,2.0,0.0,37,7.0,0.0,2,1,0,32262.28,0
5810,15784099,726,0.0,0.0,38,5.0,126875.62,1,1,0,128052.29,0
5811,15701352,611,2.0,0.0,28,3.0,96381.68,2,1,0,181419.29,0
5812,15789371,593,1.0,0.0,41,4.0,119703.1,2,1,1,109783.29,0
5813,15602845,466,1.0,1.0,41,2.0,152102.18,2,1,0,181879.56,0
5814,15707918,741,1.0,0.0,36,0.0,127675.39,2,1,0,74260.16,0
5815,15675888,550,2.0,0.0,33,9.0,72788.03,1,1,1,103608.06,0
5816,15591822,593,2.0,1.0,26,9.0,76226.9,1,1,0,167564.82,0
5817,15738501,601,1.0,1.0,48,9.0,163630.76,1,0,1,41816.49,1
5818,15579040,556,0.0,0.0,46,10.0,0.0,2,0,0,109184.24,0
5819,15804211,719,0.0,1.0,36,3.0,155423.17,1,1,1,199841.32,0
5820,15736126,850,1.0,1.0,55,0.0,98710.89,1,1,1,83617.17,1
5821,15745399,649,2.0,0.0,49,2.0,0.0,1,1,0,84863.85,1
5822,15760749,509,2.0,1.0,41,7.0,126683.8,1,0,1,114775.53,0
5823,15637118,684,0.0,1.0,33,4.0,140700.61,1,1,0,103557.93,0
5824,15657829,806,1.0,1.0,30,8.0,168078.83,1,1,0,85028.36,1
5825,15738497,729,2.0,1.0,44,4.0,107726.93,2,1,0,153064.87,0
5826,15690695,683,0.0,0.0,33,9.0,0.0,2,1,1,38784.42,0
5827,15762351,689,2.0,0.0,63,1.0,0.0,2,1,1,186526.12,0
5828,15791172,672,1.0,0.0,21,1.0,35741.69,1,1,0,28789.94,0
5829,15598982,602,1.0,0.0,53,5.0,98268.84,1,0,1,45038.29,1
5830,15734765,739,0.0,0.0,20,4.0,133800.98,1,0,1,150245.81,0
5831,15769516,674,0.0,0.0,42,9.0,0.0,2,1,0,4292.72,0
5832,15789379,762,0.0,1.0,26,6.0,130428.78,1,1,0,173365.89,0
5833,15801924,754,2.0,0.0,27,8.0,0.0,2,0,0,121821.16,0
5834,15767804,729,0.0,1.0,44,6.0,0.0,2,1,0,151733.43,0
5835,15718039,606,1.0,0.0,47,0.0,137138.2,2,0,1,53784.22,0
5836,15579994,616,0.0,1.0,23,8.0,73112.95,1,1,1,62733.05,0
5837,15595037,772,0.0,1.0,47,9.0,152347.01,1,0,1,17671.78,0
5838,15600720,652,2.0,1.0,41,8.0,115144.68,1,1,0,188905.43,0
5839,15566894,793,0.0,1.0,39,3.0,137817.52,1,0,0,83997.79,0
5840,15749123,743,2.0,1.0,45,7.0,157332.26,1,1,0,125424.42,0
5841,15668943,746,0.0,1.0,37,2.0,0.0,2,1,0,143194.05,0
5842,15577423,627,1.0,0.0,39,5.0,124586.93,1,1,0,93132.61,1
5843,15623102,713,2.0,1.0,38,6.0,116980.78,2,0,1,76038.38,0
5844,15728012,678,2.0,0.0,40,3.0,128398.38,1,1,0,168658.3,0
5845,15683363,540,2.0,1.0,39,1.0,0.0,1,0,1,108419.41,0
5846,15699335,615,1.0,0.0,33,3.0,137657.25,2,1,1,171657.57,0
5847,15574369,415,2.0,1.0,53,5.0,167259.44,1,1,1,22357.25,0
5848,15703167,628,0.0,0.0,45,8.0,0.0,2,1,0,193903.06,0
5849,15754874,700,0.0,1.0,26,4.0,119009.57,1,1,0,141926.43,0
5850,15723216,623,1.0,1.0,33,2.0,80002.33,1,1,1,104079.62,0
5851,15725094,623,0.0,0.0,37,4.0,140211.88,1,1,1,93832.33,0
5852,15772559,790,0.0,0.0,47,10.0,148636.21,1,0,1,16119.96,1
5853,15711251,514,0.0,1.0,45,1.0,178827.79,1,1,0,60375.18,0
5854,15719212,491,0.0,1.0,33,5.0,83134.3,1,1,0,187946.55,0
5855,15731412,693,1.0,0.0,37,6.0,95900.04,1,1,1,38196.24,0
5856,15719170,679,0.0,0.0,30,1.0,112543.42,1,1,1,179435.21,0
5857,15596011,529,2.0,1.0,34,9.0,0.0,1,1,1,93208.22,0
5858,15614834,619,2.0,0.0,31,3.0,141751.82,1,0,1,61531.86,0
5859,15600510,680,2.0,0.0,37,6.0,124140.57,2,1,0,92826.35,0
5860,15625706,693,1.0,1.0,45,2.0,116546.59,2,0,0,23140.28,1
5861,15781409,834,0.0,0.0,28,6.0,0.0,1,1,0,74287.53,0
5862,15722583,636,2.0,0.0,29,6.0,157576.47,2,1,1,101102.39,0
5863,15677243,538,2.0,1.0,43,5.0,0.0,2,1,0,126933.73,0
5864,15815070,566,1.0,0.0,44,5.0,141428.99,2,0,0,68408.74,0
5865,15705899,597,2.0,1.0,35,0.0,127510.99,1,1,1,155356.34,0
5866,15755978,606,0.0,1.0,31,10.0,0.0,2,1,0,195209.4,0
5867,15722090,615,2.0,1.0,51,6.0,81818.49,1,1,1,169149.38,0
5868,15783526,589,0.0,1.0,36,1.0,100895.54,1,1,1,68075.14,0
5869,15632125,606,1.0,1.0,45,5.0,63832.43,1,1,1,93707.8,0
5870,15688395,582,0.0,1.0,29,4.0,0.0,2,0,0,156153.27,0
5871,15666975,710,0.0,0.0,36,4.0,116085.06,1,1,0,58601.61,0
5872,15682211,467,0.0,1.0,57,1.0,0.0,2,1,1,114448.77,0
5873,15637411,749,0.0,1.0,30,1.0,0.0,2,0,1,126551.65,0
5874,15591512,564,1.0,0.0,33,2.0,115761.51,1,0,1,112350.21,1
5875,15606855,730,2.0,1.0,26,6.0,0.0,2,1,1,185808.7,0
5876,15763683,678,1.0,1.0,32,4.0,139626.01,1,1,1,118235.52,1
5877,15641782,540,0.0,0.0,31,7.0,0.0,1,0,1,183051.6,1
5878,15677184,767,0.0,0.0,35,6.0,115576.44,1,0,1,27922.45,0
5879,15775042,615,0.0,0.0,23,4.0,0.0,2,1,0,196476.19,0
5880,15616630,583,1.0,0.0,41,5.0,77647.6,1,1,0,190429.52,0
5881,15595557,798,0.0,1.0,22,8.0,0.0,2,1,0,107615.43,0
5882,15626143,695,0.0,1.0,37,2.0,0.0,2,1,1,99692.65,0
5883,15566030,497,1.0,1.0,41,5.0,80542.81,1,0,0,88729.22,1
5884,15702464,549,0.0,0.0,34,4.0,0.0,2,0,0,139463.57,0
5885,15573348,850,0.0,1.0,35,9.0,102050.47,1,1,1,3769.71,0
5886,15693704,679,0.0,0.0,24,6.0,114948.76,2,0,1,135768.25,0
5887,15664752,606,1.0,1.0,39,8.0,136000.45,2,1,0,31708.53,0
5888,15628292,850,0.0,1.0,32,4.0,156001.68,2,1,1,151677.31,0
5889,15621195,619,1.0,1.0,41,3.0,147974.16,2,1,0,170518.83,0
5890,15635197,640,1.0,1.0,26,5.0,90402.77,1,1,1,3298.65,0
5891,15592761,710,0.0,1.0,40,5.0,0.0,2,0,0,162878.96,0
5892,15598097,550,0.0,1.0,44,9.0,0.0,2,1,0,26257.01,0
5893,15711352,841,0.0,0.0,31,3.0,162701.65,2,1,1,126794.56,0
5894,15620751,760,0.0,1.0,34,2.0,0.0,2,1,0,164162.44,0
5895,15656717,687,0.0,0.0,30,6.0,0.0,2,0,0,179206.92,0
5896,15643121,753,1.0,0.0,35,5.0,82453.96,2,0,0,18254.75,0
5897,15752846,699,0.0,1.0,28,7.0,0.0,2,1,1,22684.78,0
5898,15640852,617,1.0,0.0,39,5.0,83348.89,3,1,0,7953.62,1
5899,15789313,595,1.0,0.0,44,4.0,96553.52,2,1,0,143952.24,1
5900,15770405,613,0.0,0.0,27,5.0,125167.74,1,1,0,199104.52,0
5901,15702561,782,0.0,1.0,32,9.0,0.0,1,1,1,87566.97,0
5902,15625964,582,0.0,0.0,43,5.0,153313.67,1,0,0,170563.73,0
5903,15761364,679,0.0,1.0,30,9.0,0.0,2,1,0,157871.55,0
5904,15590286,611,0.0,0.0,40,2.0,125879.29,1,1,0,93203.43,0
5905,15587978,455,1.0,0.0,37,6.0,170057.62,1,0,1,54398.56,0
5906,15773242,621,0.0,1.0,32,1.0,0.0,2,1,1,168779.47,0
5907,15761053,596,1.0,1.0,48,2.0,131326.47,1,0,0,1140.02,1
5908,15702095,585,2.0,0.0,56,1.0,128472.8,1,1,0,186476.91,1
5909,15764253,742,0.0,1.0,32,6.0,160485.16,1,1,0,29023.03,0
5910,15700801,850,1.0,1.0,42,6.0,84445.68,3,0,1,60021.34,1
5911,15730590,738,1.0,0.0,40,1.0,115409.18,2,0,0,180456.8,0
5912,15643916,619,2.0,1.0,46,8.0,62400.48,1,1,1,132498.39,1
5913,15720636,628,0.0,0.0,50,4.0,143054.56,1,0,1,109608.81,1
5914,15795429,487,0.0,1.0,24,7.0,133628.09,2,1,1,98570.01,0
5915,15625141,563,2.0,1.0,26,7.0,0.0,2,0,0,6139.74,0
5916,15810898,803,0.0,0.0,65,2.0,151659.52,2,0,1,6930.17,0
5917,15775797,607,2.0,0.0,32,7.0,0.0,3,0,1,10674.62,0
5918,15795246,628,1.0,0.0,51,9.0,155903.82,2,1,1,71159.84,0
5919,15795275,521,2.0,0.0,49,4.0,82940.25,2,0,0,62413.01,1
5920,15571869,669,1.0,0.0,50,4.0,112650.89,1,0,0,166386.22,1
5921,15694143,686,0.0,0.0,41,10.0,0.0,1,1,0,133086.45,0
5922,15748231,700,1.0,1.0,35,4.0,95853.39,2,1,0,192933.37,0
5923,15632185,663,0.0,0.0,42,1.0,82228.67,2,1,0,71359.78,0
5924,15806249,671,2.0,0.0,31,4.0,0.0,2,0,1,79270.02,0
5925,15743293,651,1.0,0.0,35,1.0,163700.78,3,1,1,29583.48,1
5926,15598157,728,0.0,1.0,34,4.0,106328.08,1,1,0,88680.65,0
5927,15700946,574,0.0,0.0,34,7.0,152992.91,1,1,1,134691.2,0
5928,15722692,464,0.0,1.0,38,3.0,116439.65,1,1,0,75574.48,0
5929,15675231,518,0.0,0.0,45,8.0,0.0,2,1,1,36193.07,0
5930,15732299,756,0.0,1.0,67,4.0,0.0,3,1,1,93081.87,0
5931,15706269,489,0.0,0.0,47,8.0,103894.38,2,1,1,107625.46,0
5932,15590078,622,2.0,1.0,27,9.0,139834.93,1,1,1,152733.89,0
5933,15776985,652,0.0,0.0,36,6.0,112518.71,2,0,1,110421.31,0
5934,15756743,625,0.0,0.0,37,7.0,115895.42,1,1,0,48486.25,0
5935,15782364,521,2.0,0.0,39,3.0,146408.68,1,0,0,72993.67,0
5936,15604093,546,0.0,1.0,34,4.0,165363.31,2,1,1,25744.13,1
5937,15749328,697,0.0,0.0,45,1.0,0.0,2,1,0,46807.62,1
5938,15656322,571,1.0,1.0,33,3.0,71843.15,1,1,0,26772.04,0
5939,15685564,748,2.0,1.0,35,5.0,105492.53,1,1,1,150057.2,0
5940,15785831,591,0.0,1.0,35,7.0,183027.25,1,1,1,56028.79,0
5941,15796218,814,1.0,1.0,29,1.0,131968.57,2,1,1,147693.92,0
5942,15716218,709,0.0,0.0,45,3.0,104118.5,1,0,1,174032.0,0
5943,15572735,433,2.0,1.0,27,2.0,0.0,2,1,1,153698.65,0
5944,15633840,781,0.0,1.0,20,0.0,125023.1,2,1,1,108301.45,0
5945,15608760,656,0.0,0.0,30,4.0,74323.2,1,1,1,22929.08,0
5946,15627848,683,0.0,1.0,38,7.0,109346.13,2,1,0,102665.92,0
5947,15792029,620,0.0,1.0,32,6.0,0.0,2,1,0,56139.09,0
5948,15617331,637,1.0,0.0,39,3.0,109698.41,1,1,1,88391.29,1
5949,15651740,525,2.0,0.0,30,5.0,0.0,2,0,1,149195.44,0
5950,15607526,638,1.0,1.0,50,1.0,102645.48,1,1,0,168359.98,1
5951,15632576,520,0.0,1.0,31,4.0,93249.4,1,1,0,77335.75,0
5952,15581505,641,0.0,1.0,35,5.0,0.0,2,1,0,93148.93,0
5953,15612207,840,1.0,0.0,51,1.0,87779.83,1,0,1,36687.11,1
5954,15707242,504,2.0,1.0,40,5.0,0.0,2,0,0,146703.36,0
5955,15721937,686,0.0,1.0,38,0.0,138131.34,1,0,1,115927.85,0
5956,15719778,577,0.0,0.0,32,1.0,0.0,2,1,0,9902.39,0
5957,15650538,445,1.0,0.0,48,7.0,168286.58,1,1,0,16645.77,1
5958,15797475,720,0.0,1.0,44,3.0,86102.27,1,1,0,180134.88,1
5959,15780359,643,1.0,1.0,25,4.0,115142.9,1,1,1,148098.95,0
5960,15737104,652,1.0,0.0,47,0.0,126597.89,2,1,1,38798.79,1
5961,15789936,663,0.0,0.0,33,2.0,0.0,2,1,0,153295.0,0
5962,15709523,525,1.0,0.0,30,0.0,157989.21,2,1,1,100687.67,0
5963,15593425,662,2.0,0.0,54,1.0,187997.15,1,0,0,111442.71,1
5964,15776725,724,1.0,1.0,54,8.0,172192.49,1,1,1,136902.01,0
5965,15604706,581,1.0,1.0,38,1.0,133105.47,1,1,0,105732.9,1
5966,15790958,685,2.0,1.0,38,4.0,0.0,2,1,1,35884.91,0
5967,15747534,595,0.0,1.0,46,10.0,0.0,1,1,0,73489.15,1
5968,15574237,588,0.0,0.0,21,8.0,0.0,2,1,1,110114.19,0
5969,15690332,647,1.0,1.0,35,3.0,192407.97,1,1,1,40145.28,0
5970,15661290,785,1.0,0.0,38,9.0,107199.75,1,0,0,146398.51,0
5971,15651883,794,1.0,0.0,55,6.0,115796.7,1,1,0,160526.36,1
5972,15808905,823,0.0,1.0,37,5.0,164858.18,1,1,1,173516.71,0
5973,15715532,687,1.0,1.0,38,4.0,117633.28,1,0,1,88396.6,0
5974,15786078,850,0.0,0.0,28,9.0,0.0,2,1,0,185821.41,0
5975,15652401,496,0.0,0.0,36,7.0,0.0,2,0,0,108098.28,0
5976,15673074,527,1.0,0.0,30,6.0,126663.51,1,1,1,162267.91,0
5977,15598744,576,1.0,0.0,71,6.0,140273.47,1,1,1,193135.25,1
5978,15785975,525,2.0,0.0,60,7.0,0.0,2,0,1,168034.9,0
5979,15613180,727,1.0,1.0,21,8.0,153344.72,1,1,1,163295.87,0
5980,15584229,671,1.0,0.0,23,9.0,123943.18,1,1,1,159553.27,0
5981,15773804,625,0.0,1.0,39,5.0,0.0,1,1,0,99800.87,0
5982,15699515,643,1.0,1.0,33,7.0,98630.31,2,1,1,40250.82,0
5983,15705313,707,0.0,0.0,33,2.0,58036.33,1,1,1,83335.78,0
5984,15693817,539,2.0,1.0,28,5.0,0.0,2,1,0,48382.4,0
5985,15673790,498,1.0,1.0,45,7.0,109200.74,2,0,1,165990.44,0
5986,15674868,696,2.0,0.0,30,0.0,0.0,2,1,1,9002.8,0
5987,15692110,758,0.0,0.0,33,7.0,0.0,1,1,0,188156.34,0
5988,15645904,685,0.0,0.0,33,6.0,0.0,2,0,1,186785.01,0
5989,15581332,655,1.0,0.0,30,1.0,83173.98,2,1,1,184259.6,0
5990,15808544,747,0.0,0.0,40,3.0,0.0,1,0,0,57817.84,1
5991,15734948,601,2.0,1.0,24,7.0,0.0,2,0,0,144660.42,0
5992,15654531,477,0.0,1.0,22,5.0,82559.42,2,0,0,163112.9,1
5993,15637774,558,0.0,1.0,32,5.0,73494.21,1,0,0,136301.1,0
5994,15677141,586,2.0,1.0,29,2.0,132450.24,1,1,1,36176.63,0
5995,15739578,850,0.0,1.0,49,6.0,128663.9,1,1,0,65769.3,1
5996,15697360,505,0.0,0.0,36,2.0,79951.9,1,0,1,174123.16,1
5997,15655213,591,1.0,0.0,51,8.0,132508.3,1,1,1,161304.68,1
5998,15580872,761,1.0,0.0,38,1.0,120530.13,2,1,0,109394.62,0
5999,15683213,554,0.0,0.0,35,10.0,74988.59,2,0,1,190155.13,0
6000,15645029,771,2.0,0.0,33,5.0,0.0,2,1,0,8673.43,0
6001,15633181,792,0.0,1.0,31,6.0,71269.89,2,0,1,125912.77,0
6002,15598259,673,1.0,0.0,41,9.0,98612.1,1,1,0,151349.35,0
6003,15766047,748,0.0,0.0,41,2.0,91621.69,1,1,1,71139.31,0
6004,15596339,422,0.0,1.0,54,3.0,140014.42,1,0,1,86350.97,0
6005,15715199,568,2.0,1.0,27,5.0,126815.97,2,0,1,118648.12,0
6006,15615938,502,0.0,0.0,64,3.0,139663.37,1,0,1,100995.11,0
6007,15679991,524,0.0,0.0,28,7.0,0.0,2,0,1,147100.72,0
6008,15626135,689,0.0,1.0,34,1.0,165312.27,1,1,0,155495.63,0
6009,15792934,661,0.0,1.0,26,8.0,0.0,2,0,0,196875.87,0
6010,15744046,606,2.0,1.0,33,8.0,0.0,2,1,1,63176.77,0
6011,15700826,678,1.0,0.0,54,1.0,123699.28,2,0,1,105221.76,0
6012,15586517,647,0.0,1.0,32,5.0,97041.16,1,1,1,23132.73,0
6013,15751297,732,0.0,1.0,36,5.0,0.0,2,1,0,161428.25,0
6014,15710365,646,0.0,1.0,50,0.0,104129.24,2,1,0,181794.86,1
6015,15679307,559,0.0,0.0,43,1.0,0.0,1,0,1,86634.3,0
6016,15610753,581,0.0,1.0,28,3.0,104367.5,1,1,1,29937.75,0
6017,15811036,565,0.0,1.0,46,7.0,135369.71,1,0,1,140130.22,0
6018,15610912,657,2.0,0.0,41,6.0,112119.48,1,1,0,17536.82,0
6019,15619932,847,0.0,1.0,66,7.0,123760.68,1,0,1,53157.16,0
6020,15746199,558,0.0,0.0,41,6.0,0.0,1,1,1,143585.29,1
6021,15584967,596,2.0,1.0,57,6.0,0.0,2,1,1,72402.0,0
6022,15734365,579,0.0,1.0,39,5.0,0.0,2,0,1,39891.84,0
6023,15726960,741,0.0,0.0,36,3.0,0.0,2,1,1,89804.83,0
6024,15665177,613,0.0,1.0,44,3.0,0.0,2,0,1,136491.72,0
6025,15779915,694,2.0,1.0,31,5.0,0.0,1,1,0,35593.18,0
6026,15729110,729,2.0,0.0,42,7.0,0.0,2,1,0,58268.2,1
6027,15575399,480,0.0,0.0,42,1.0,152160.21,2,1,0,101778.9,0
6028,15678374,666,0.0,0.0,59,5.0,0.0,2,1,1,185123.09,0
6029,15792679,575,0.0,1.0,24,2.0,0.0,2,1,1,119927.81,0
6030,15668767,850,0.0,1.0,36,3.0,0.0,2,1,0,195033.07,0
6031,15761886,740,0.0,1.0,36,4.0,172381.8,1,1,1,86480.29,0
